node,crop,irrigation,value,unit
18|PAKISTAN,maize,irrigated,158.007,kgCO2eq/ha
18|PAKISTAN,pulses,irrigated,100.95599999999999,kgCO2eq/ha
18|PAKISTAN,rice,irrigated,197.88899999999998,kgCO2eq/ha
18|PAKISTAN,sugarcane,irrigated,237.73999999999998,kgCO2eq/ha
18|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
18|PAKISTAN,wheat,irrigated,176.9675,kgCO2eq/ha
18|PAKISTAN,wheat,rainfed,88.3615,kgCO2eq/ha
19|PAKISTAN,fodder,irrigated,100.95599999999999,kgCO2eq/ha
19|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
19|PAKISTAN,maize,irrigated,158.007,kgCO2eq/ha
19|PAKISTAN,pulses,irrigated,100.95599999999999,kgCO2eq/ha
19|PAKISTAN,rice,irrigated,197.88899999999998,kgCO2eq/ha
19|PAKISTAN,sugarcane,irrigated,237.73999999999998,kgCO2eq/ha
19|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
19|PAKISTAN,wheat,irrigated,176.9675,kgCO2eq/ha
19|PAKISTAN,wheat,rainfed,88.3615,kgCO2eq/ha
20|PAKISTAN,cotton,irrigated,145.10232569080208,kgCO2eq/ha
20|PAKISTAN,cotton,rainfed,61.233000000000004,kgCO2eq/ha
20|PAKISTAN,fodder,irrigated,81.48074951559482,kgCO2eq/ha
20|PAKISTAN,fodder,rainfed,29.9155,kgCO2eq/ha
20|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
20|PAKISTAN,maize,irrigated,100.842,kgCO2eq/ha
20|PAKISTAN,pulses,irrigated,74.40433604897773,kgCO2eq/ha
20|PAKISTAN,pulses,rainfed,15.2776,kgCO2eq/ha
20|PAKISTAN,rice,irrigated,140.99230036148933,kgCO2eq/ha
20|PAKISTAN,rice,rainfed,49.745200000000004,kgCO2eq/ha
20|PAKISTAN,sugarcane,irrigated,242.27850000000004,kgCO2eq/ha
20|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
20|PAKISTAN,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
20|PAKISTAN,wheat,irrigated,150.138776876898,kgCO2eq/ha
20|PAKISTAN,wheat,rainfed,114.58257375959418,kgCO2eq/ha
21|PAKISTAN,cotton,irrigated,122.80054056267574,kgCO2eq/ha
21|PAKISTAN,cotton,rainfed,61.23300000000001,kgCO2eq/ha
21|PAKISTAN,fodder,irrigated,75.29190326509136,kgCO2eq/ha
21|PAKISTAN,fodder,rainfed,29.9155,kgCO2eq/ha
21|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
21|PAKISTAN,maize,irrigated,100.842,kgCO2eq/ha
21|PAKISTAN,pulses,irrigated,62.543869737928,kgCO2eq/ha
21|PAKISTAN,pulses,rainfed,15.2776,kgCO2eq/ha
21|PAKISTAN,rice,irrigated,121.53984461669094,kgCO2eq/ha
21|PAKISTAN,rice,rainfed,49.74520000000001,kgCO2eq/ha
21|PAKISTAN,sugarcane,irrigated,242.2785,kgCO2eq/ha
21|PAKISTAN,vegetables,irrigated,159.74000000000004,kgCO2eq/ha
21|PAKISTAN,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
21|PAKISTAN,wheat,irrigated,123.43601337840158,kgCO2eq/ha
21|PAKISTAN,wheat,rainfed,83.59251870427187,kgCO2eq/ha
22|PAKISTAN,cotton,irrigated,97.5404,kgCO2eq/ha
22|PAKISTAN,cotton,rainfed,61.23299999999999,kgCO2eq/ha
22|PAKISTAN,fodder,irrigated,68.28209999999999,kgCO2eq/ha
22|PAKISTAN,fodder,rainfed,29.915499999999994,kgCO2eq/ha
22|PAKISTAN,fruit,irrigated,878.5699999999999,kgCO2eq/ha
22|PAKISTAN,pulses,irrigated,49.110099999999996,kgCO2eq/ha
22|PAKISTAN,pulses,rainfed,15.277599999999998,kgCO2eq/ha
22|PAKISTAN,rice,irrigated,99.507,kgCO2eq/ha
22|PAKISTAN,rice,rainfed,49.7452,kgCO2eq/ha
22|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
22|PAKISTAN,vegetables,rainfed,55.65549999999999,kgCO2eq/ha
22|PAKISTAN,wheat,irrigated,93.1911,kgCO2eq/ha
22|PAKISTAN,wheat,rainfed,48.4916,kgCO2eq/ha
23|PAKISTAN,cotton,irrigated,172.928,kgCO2eq/ha
23|PAKISTAN,fodder,irrigated,89.99429714021032,kgCO2eq/ha
23|PAKISTAN,fruit,irrigated,878.5700000000002,kgCO2eq/ha
23|PAKISTAN,maize,irrigated,104.69303020548121,kgCO2eq/ha
23|PAKISTAN,pulses,irrigated,89.99429714021032,kgCO2eq/ha
23|PAKISTAN,rice,irrigated,163.98108895195895,kgCO2eq/ha
23|PAKISTAN,sugarcane,irrigated,241.97275521582128,kgCO2eq/ha
23|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
23|PAKISTAN,wheat,irrigated,173.31069509644962,kgCO2eq/ha
23|PAKISTAN,wheat,rainfed,110.97954677158425,kgCO2eq/ha
24|PAKISTAN,cotton,irrigated,97.5404,kgCO2eq/ha
