model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2030,320.4650964091988
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2035,462.9767261341186
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2040,600.2790098674279
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2045,659.4420636434389
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2050,713.4512249266337
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2055,875.4599880201629
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2060,1035.2765438853035
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2070,1563.2005689408504
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,1317.9317876160317
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,1576.7107775592754
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,1790.6932965593628
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,1997.1054173031566
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,2228.9356441630894
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,2455.664707346397
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,2680.0360555883485
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,2902.3228514943935
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,3553.4800621464788
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,54.28673793290079
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,64.9087418402968
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,144.67623486349933
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,223.1904176347779
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,284.42101107861237
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,343.34846275495124
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,398.57648193858313
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,451.8763566045967
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,770.7729130171555
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2050,1.97268374453371
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2055,39.478809315511086
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2060,76.56114571393184
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2070,159.51039780340994
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,245.15684286788218
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,277.5621786038655
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,369.52793785819443
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,457.5961588669316
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,573.3852884439528
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,688.2592281268852
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,858.9859008350505
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,1029.6717610165922
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,1335.0711415428866
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,181.61879783457525
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,223.87495564129674
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,251.76316215294395
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,277.3825419254181
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,309.5774995267139
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,342.5355648969353
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,562.603714498995
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,781.1271556650522
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,1017.376085577414
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,505.01067893715447
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,668.6870475576501
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,888.9764492876402
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,1104.9719852706169
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,1341.9893360374567
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,1575.3505194510085
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,1724.997683571359
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,1872.1033148539666
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,2305.744217265017
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,69.86950289698851
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,80.31839637203338
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,88.78638807709589
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,96.75792810010263
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,124.37105001150381
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,151.29269880838072
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,169.25408236133845
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,186.61189202954185
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,240.76022854246412
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,4.938252063496186
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,39.575221622694336
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,43.74930267392795
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,47.41075315874637
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,110.595699144957
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2025,383.2963215940052
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2030,483.1303933714905
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2035,642.2660590923423
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2040,799.5955465793306
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2045,1021.3277695565602
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2050,1240.5536354543103
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2055,1520.5352684661575
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2060,1797.671566536548
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2070,2579.2488679058397
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2025,63.609533223906325
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2030,87.74307022937646
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2035,151.60054753346995
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2040,212.37543420148776
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2045,227.21214125705794
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2050,247.27988114767822
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2055,307.0731845168428
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2060,370.9294824758623
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2070,434.2649829188016
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2045,21.59036399510037
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2050,55.02173410965161
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2055,94.94683735452658
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2060,141.01579301763437
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2070,207.13288401994646
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2025,16.264163739886698
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2030,15.6994711388922
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2035,15.225118851004
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2040,14.7602993535487
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2045,14.3222986962572
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2050,13.9120056123197
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2055,13.5241353738492
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2060,13.157618208065301
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2070,12.505840350764101
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,10.1614075654267
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,9.9143225659762
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,9.6772902820196
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,9.4032758809988
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,9.113583678247998
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,8.8212861646981
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,8.5292987737963
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,8.2430240482063
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,7.7060027724086
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,5.3710203740126
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,5.240418529965201
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,5.1151302548682
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,4.9702943233125
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,4.8171715681087
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,4.6626717224484
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,4.5083357984743
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,4.3570194209145
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,4.0731658115581
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2030,0.8177365228118768
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2035,10.887912004735162
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2040,20.74898706517531
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2045,32.029849979018195
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2050,41.0187789907648
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2055,39.3271057079111
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2060,37.71029602987571
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2070,34.7346267814238
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,33.6941652693894
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,32.8748572401159
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,32.0888829645651
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,31.180279854735897
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,30.219690793241103
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,29.2504627934814
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,28.282263128004402
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,27.3330060635305
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,25.552299650231003
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,12.2561486537834
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,11.9581278861006
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,11.6722321684835
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,11.3417305907675
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,10.992319283535199
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,10.6397655891644
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,10.287585948216
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,9.9422966199353
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,9.2945701564467
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,21.735458650048102
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,21.2069387817104
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,20.6999218774586
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,20.1137994682787
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,19.4941419204844
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,18.868911559595002
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,18.2443445573941
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,17.6319970631564
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,16.483297568609
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,2.9121926615707
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,2.8413797237419
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,2.7734478281409003
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,2.6949171007117
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,2.6118932182886
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,2.5281226709038
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,2.444441002633
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,2.3623965467159
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,2.2084897765745
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,1.8114090637629001
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,1.7533122289663001
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,1.695277033915
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,1.6383772839408999
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,1.5316393375131998
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2025,143.020624020134
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2030,138.81750635044628
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2035,134.354177264888
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2040,129.6222822098722
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2045,124.6463978800547
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2050,119.6126611612658
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2055,114.6796634427549
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2060,109.9649714665592
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2070,101.2877819865111
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2025,14.1019890842731
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2030,13.6123672984529
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2035,13.201075891597899
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2040,12.7980499762109
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2045,12.4182775767925
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2050,12.0625292774288
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2055,11.7262229073932
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2060,11.408430910599101
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2070,10.8433010720148
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2040,16.40446846775969
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2045,19.959252716894
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2050,19.3874769479359
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2055,18.846949182444
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2060,18.336178607684698
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2070,17.4278747630966
MESSAGEix-Pakistan 1,LTS_nexus_debug,R12_PAK,Water Extraction|Seawater,MCM/yr,2025,1425.8491246219437
