model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2030,32.84529087874663
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2035,39.20788628187232
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2040,41.897812281793925
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2045,46.77385502418328
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2050,46.51296248774442
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2055,54.63535848828551
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2060,53.37044216656281
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2070,47.22113454
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2025,56.16154035896223
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2030,51.806607146655736
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2035,52.78370802013923
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2040,52.60695028397362
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2045,46.85906662082729
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2050,41.780988707346324
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2055,54.89648875068264
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2060,53.10095379501613
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2070,26.229733822125766
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2025,29.43839924655874
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2030,28.16948672628316
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2035,33.928173803000774
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2040,40.27577376260595
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2045,35.01916671440474
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2050,33.154429897036884
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2055,31.722937487718003
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2060,32.50799936059826
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2070,20.45519008
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2025,25.183483377763395
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2030,24.439196344706687
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2035,23.528386368126686
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2040,22.63473865589794
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2045,20.102103765065504
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2050,17.623920122174873
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2055,17.383555320993487
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2060,18.822895066455132
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Urban,MCM/yr,2070,9.122568574972131
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,230.89287013453162
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,273.6038524
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,408.4512816
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,543.2987108
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,560.6324931360523
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,577.9662755196975
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,735.4992409767517
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,893.0322064
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,1190.256701937751
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,234.63563213055258
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,281.0801237
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,331.82063713919985
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,382.56115053295866
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,452.8619506333264
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,523.1627507336941
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,623.9323590125326
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,724.7019672913711
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,1139.7242301240294
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,18.352771202129883
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,21.73823454093923
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,37.47819294
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,53.21815134392156
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,69.88003443478274
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,86.54191752564392
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,108.61724355257095
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,130.69256957949798
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,262.5820094566571
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,1.6157629817400234
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,2.896087672306849
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,8.698956348476134
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,14.501825024645422
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,21.776174612517963
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,29.0505242
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,50.411013299280484
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,71.77150239817047
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,123.02117024275417
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,52.921437769798246
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,60.41903305330849
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,80.06481579256184
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,99.71059853
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,129.23774442911272
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,158.76489032641024
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,211.10381351195326
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,263.4427366974963
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,432.3152891514109
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,38.703578567379864
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,48.01991440791906
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,57.39889930543909
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,66.77788420295911
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,80.33327431753406
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,93.88866443
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,151.02533313147183
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,208.1620018308347
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,342.12457707327127
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,94.40761910232474
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,123.81728991608536
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,168.57270119033373
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,213.3281124645821
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,272.9830949524246
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,332.63807744026707
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,398.18395351427444
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,463.72982958828175
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,731.1618711226726
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,13.419159230905896
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,15.759437077112471
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,18.47400929491242
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,21.18858151271237
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,28.338070738088845
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,35.48755996346532
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,43.36778461
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,51.24800925815049
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,81.91293660497882
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,3.785957296922799
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,4.231272771684744
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,4.931902850178387
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,5.632532929
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,14.596940535745428
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,23.56134814281883
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,29.342153451105304
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,35.12295875939178
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,69.10510301570001
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,277.9126697247229
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,327.22035415572725
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,409.71746077776515
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,492.2145673998031
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,618.5283905256819
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,744.8422136515607
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,919.6874623647893
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,1094.532711078018
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,1595.688922395302
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,92.22589245426977
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,114.80140992264876
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,171.77653109514063
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,228.7516522676325
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,229.1857568438209
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,229.61986142000933
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,283.31452404317076
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,337.00918666633225
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,377.31731645645607
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,55.055931080312156
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,65.40659814682017
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,108.03309065168605
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,150.65958315655195
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,164.5321028419733
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,178.40462252739465
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,211.1937447742364
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,243.9828670210781
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,276.03393098375534
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2025,47.12775215446561
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2030,56.53196643294245
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2035,80.60371901239212
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2040,104.6754715918418
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2045,104.83994144730067
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2050,105.00441130275956
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2055,117.66667560344317
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2060,130.32893990412677
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Capacity Additions|Infrastructure|Water|Industrial,MCM/yr,2070,142.29131257922143
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2025,32.14258113935121
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2030,16.400209964773588
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2035,19.754271837230448
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2040,21.659987305804243
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2045,23.341302832462198
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2050,25.220414184210895
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2055,69.13581553
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2060,77.15006234499272
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2070,51.41754700725865
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2025,45.56835031464604
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2030,31.71339189
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2035,29.400957904473064
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2040,32.208299834407015
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2045,38.04112970117089
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2050,41.207163499904254
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2055,85.03914630103912
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2060,99.61123419940856
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2070,49.068194409565876
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2025,3.5630828937158925
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2030,2.378619704730449
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2035,7.477321353
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2040,8.394323723779682
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2045,8.485115213895355
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2050,9.304164748350725
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2055,12.517860632948578
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2060,14.032636969592838
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,MCM/yr,2070,19.56790012331965
