"scenario","model","crop","node","year","time","value"
"historical","ensemble","wheat","PAK_2","2060","2",5.62319755737667
"historical","ensemble","wheat","PAK_2","2060","3",8.85264244027135
"historical","ensemble","wheat","PAK_2","2060","4",7.60197813088588
"historical","ensemble","wheat","PAK_2","2060","5",4.78203943520102
"historical","ensemble","wheat","PAK_2","2060","11",1.00149418008201
"historical","ensemble","wheat","PAK_2","2060","12",1.31260204359204
"historical","ensemble","wheat","PAK_3","2010","1",4.3135015359951
"historical","ensemble","wheat","PAK_3","2010","2",7.05805876913665
"historical","ensemble","wheat","PAK_3","2010","3",9.86083859219335
"historical","ensemble","wheat","PAK_3","2010","4",7.8221261465476
"historical","ensemble","wheat","PAK_3","2010","5",4.73147047944117
"historical","ensemble","wheat","PAK_3","2010","11",1.16095816533251
"historical","ensemble","wheat","PAK_3","2010","12",1.62755909007176
"historical","ensemble","wheat","PAK_3","2020","1",4.3135015359951
"historical","ensemble","wheat","PAK_3","2020","2",7.05805876913665
"historical","ensemble","wheat","PAK_3","2020","3",9.86083859219335
"historical","ensemble","wheat","PAK_3","2020","4",7.8221261465476
"historical","ensemble","wheat","PAK_3","2020","5",4.73147047944117
"historical","ensemble","wheat","PAK_3","2020","11",1.16095816533251
"historical","ensemble","wheat","PAK_3","2020","12",1.62755909007176
"historical","ensemble","wheat","PAK_3","2030","1",4.3135015359951
"historical","ensemble","wheat","PAK_3","2030","2",7.05805876913665
"historical","ensemble","wheat","PAK_3","2030","3",9.86083859219335
"historical","ensemble","wheat","PAK_3","2030","4",7.8221261465476
"historical","ensemble","wheat","PAK_3","2030","5",4.73147047944117
"historical","ensemble","wheat","PAK_3","2030","11",1.16095816533251
"historical","ensemble","wheat","PAK_3","2030","12",1.62755909007176
"historical","ensemble","wheat","PAK_3","2040","1",4.3135015359951
"historical","ensemble","wheat","PAK_3","2040","2",7.05805876913665
"historical","ensemble","wheat","PAK_3","2040","3",9.86083859219335
"historical","ensemble","wheat","PAK_3","2040","4",7.8221261465476
"historical","ensemble","wheat","PAK_3","2040","5",4.73147047944117
"historical","ensemble","wheat","PAK_3","2040","11",1.16095816533251
"historical","ensemble","wheat","PAK_3","2040","12",1.62755909007176
"historical","ensemble","wheat","PAK_3","2050","1",4.3135015359951
"historical","ensemble","wheat","PAK_3","2050","2",7.05805876913665
"historical","ensemble","wheat","PAK_3","2050","3",9.86083859219335
"historical","ensemble","wheat","PAK_3","2050","4",7.8221261465476
"historical","ensemble","wheat","PAK_3","2050","5",4.73147047944117
"historical","ensemble","wheat","PAK_3","2050","11",1.16095816533251
"historical","ensemble","wheat","PAK_3","2050","12",1.62755909007176
"historical","ensemble","wheat","PAK_3","2060","1",4.3135015359951
"historical","ensemble","wheat","PAK_3","2060","2",7.05805876913665
"historical","ensemble","wheat","PAK_3","2060","3",9.86083859219335
"historical","ensemble","wheat","PAK_3","2060","4",7.8221261465476
"historical","ensemble","wheat","PAK_3","2060","5",4.73147047944117
"historical","ensemble","wheat","PAK_3","2060","11",1.16095816533251
"historical","ensemble","wheat","PAK_3","2060","12",1.62755909007176
"historical","ensemble","wheat","PAK_4","2010","1",59.0780546170862
"historical","ensemble","wheat","PAK_4","2010","2",78.9026876198701
"historical","ensemble","wheat","PAK_4","2010","3",101.295702631061
"historical","ensemble","wheat","PAK_4","2010","4",74.1768974637715
"historical","ensemble","wheat","PAK_4","2010","5",41.8633183019107
"historical","ensemble","wheat","PAK_4","2010","11",14.300311272158
"historical","ensemble","wheat","PAK_4","2010","12",23.914488726764
"historical","ensemble","wheat","PAK_4","2020","1",59.0780546170862
"historical","ensemble","wheat","PAK_4","2020","2",78.9026876198701
"historical","ensemble","wheat","PAK_4","2020","3",101.295702631061
"historical","ensemble","wheat","PAK_4","2020","4",74.1768974637715
"historical","ensemble","wheat","PAK_4","2020","5",41.8633183019107
"historical","ensemble","wheat","PAK_4","2020","11",14.300311272158
"historical","ensemble","wheat","PAK_4","2020","12",23.914488726764
"historical","ensemble","wheat","PAK_4","2030","1",59.0780546170862
"historical","ensemble","wheat","PAK_4","2030","2",78.9026876198701
"historical","ensemble","wheat","PAK_4","2030","3",101.295702631061
"historical","ensemble","wheat","PAK_4","2030","4",74.1768974637715
"historical","ensemble","wheat","PAK_4","2030","5",41.8633183019107
"historical","ensemble","wheat","PAK_4","2030","11",14.300311272158
"historical","ensemble","wheat","PAK_4","2030","12",23.914488726764
"historical","ensemble","wheat","PAK_4","2040","1",59.0780546170862
"historical","ensemble","wheat","PAK_4","2040","2",78.9026876198701
"historical","ensemble","wheat","PAK_4","2040","3",101.295702631061
"historical","ensemble","wheat","PAK_4","2040","4",74.1768974637715
"historical","ensemble","wheat","PAK_4","2040","5",41.8633183019107
"historical","ensemble","wheat","PAK_4","2040","11",14.300311272158
"historical","ensemble","wheat","PAK_4","2040","12",23.914488726764
"historical","ensemble","wheat","PAK_4","2050","1",59.0780546170862
"historical","ensemble","wheat","PAK_4","2050","2",78.9026876198701
"historical","ensemble","wheat","PAK_4","2050","3",101.295702631061
"historical","ensemble","wheat","PAK_4","2050","4",74.1768974637715
"historical","ensemble","wheat","PAK_4","2050","5",41.8633183019107
"historical","ensemble","wheat","PAK_4","2050","11",14.300311272158
"historical","ensemble","wheat","PAK_4","2050","12",23.914488726764
"historical","ensemble","wheat","PAK_4","2060","1",59.0780546170862
"historical","ensemble","wheat","PAK_4","2060","2",78.9026876198701
"historical","ensemble","wheat","PAK_4","2060","3",101.295702631061
"historical","ensemble","wheat","PAK_4","2060","4",74.1768974637715
"historical","ensemble","wheat","PAK_4","2060","5",41.8633183019107
"historical","ensemble","wheat","PAK_4","2060","11",14.300311272158
"historical","ensemble","wheat","PAK_4","2060","12",23.914488726764
"historical","ensemble","wheat","PAK_5","2010","1",8.52247693670267
"historical","ensemble","wheat","PAK_5","2010","2",12.9895770462624
"historical","ensemble","wheat","PAK_5","2010","3",17.7297484713902
"historical","ensemble","wheat","PAK_5","2010","4",13.4374291141898
"historical","ensemble","wheat","PAK_5","2010","5",7.95620948421524
"historical","ensemble","wheat","PAK_5","2010","11",2.24881263234676
"historical","ensemble","wheat","PAK_5","2010","12",3.31302465361153
"historical","ensemble","wheat","PAK_5","2020","1",8.52247693670267
"historical","ensemble","wheat","PAK_5","2020","2",12.9895770462624
"historical","ensemble","wheat","PAK_5","2020","3",17.7297484713902
"historical","ensemble","wheat","PAK_5","2020","4",13.4374291141898
"historical","ensemble","wheat","PAK_5","2020","5",7.95620948421524
"historical","ensemble","wheat","PAK_5","2020","11",2.24881263234676
"historical","ensemble","wheat","PAK_5","2020","12",3.31302465361153
"historical","ensemble","wheat","PAK_5","2030","1",8.52247693670267
"historical","ensemble","wheat","PAK_5","2030","2",12.9895770462624
"historical","ensemble","wheat","PAK_5","2030","3",17.7297484713902
"historical","ensemble","wheat","PAK_5","2030","4",13.4374291141898
"historical","ensemble","wheat","PAK_5","2030","5",7.95620948421524
"historical","ensemble","wheat","PAK_5","2030","11",2.24881263234676
"historical","ensemble","wheat","PAK_5","2030","12",3.31302465361153
"historical","ensemble","wheat","PAK_5","2040","1",8.52247693670267
"historical","ensemble","wheat","PAK_5","2040","2",12.9895770462624
"historical","ensemble","wheat","PAK_5","2040","3",17.7297484713902
"historical","ensemble","wheat","PAK_5","2040","4",13.4374291141898
"historical","ensemble","wheat","PAK_5","2040","5",7.95620948421524
"historical","ensemble","wheat","PAK_5","2040","11",2.24881263234676
"historical","ensemble","wheat","PAK_5","2040","12",3.31302465361153
"historical","ensemble","wheat","PAK_5","2050","1",8.52247693670267
"historical","ensemble","wheat","PAK_5","2050","2",12.9895770462624
"historical","ensemble","wheat","PAK_5","2050","3",17.7297484713902
"historical","ensemble","wheat","PAK_5","2050","4",13.4374291141898
"historical","ensemble","wheat","PAK_5","2050","5",7.95620948421524
"historical","ensemble","wheat","PAK_5","2050","11",2.24881263234676
"historical","ensemble","wheat","PAK_5","2050","12",3.31302465361153
"historical","ensemble","wheat","PAK_5","2060","1",8.52247693670267
"historical","ensemble","wheat","PAK_5","2060","2",12.9895770462624
"historical","ensemble","wheat","PAK_5","2060","3",17.7297484713902
"historical","ensemble","wheat","PAK_5","2060","4",13.4374291141898
"historical","ensemble","wheat","PAK_5","2060","5",7.95620948421524
"historical","ensemble","wheat","PAK_5","2060","11",2.24881263234676
"historical","ensemble","wheat","PAK_5","2060","12",3.31302465361153
"historical","ensemble","wheat","PAK_6","2010","1",5.68325463866008
"historical","ensemble","wheat","PAK_6","2010","2",8.39253319356794
"historical","ensemble","wheat","PAK_6","2010","3",11.7046237488465
"historical","ensemble","wheat","PAK_6","2010","4",8.99791999442468
"historical","ensemble","wheat","PAK_6","2010","5",5.37803419489104
"historical","ensemble","wheat","PAK_6","2010","10",3.72393853409139e-06
"historical","ensemble","wheat","PAK_6","2010","11",1.6590725531506
"historical","ensemble","wheat","PAK_6","2010","12",2.33431916739608
"historical","ensemble","wheat","PAK_6","2020","1",5.68325463866008
"historical","ensemble","wheat","PAK_6","2020","2",8.39253319356794
"historical","ensemble","wheat","PAK_6","2020","3",11.7046237488465
"historical","ensemble","wheat","PAK_6","2020","4",8.99791999442468
"historical","ensemble","wheat","PAK_6","2020","5",5.37803419489104
"historical","ensemble","wheat","PAK_6","2020","10",3.72393853409139e-06
"historical","ensemble","wheat","PAK_6","2020","11",1.6590725531506
"historical","ensemble","wheat","PAK_6","2020","12",2.33431916739608
"historical","ensemble","wheat","PAK_6","2030","1",5.68325463866008
"historical","ensemble","wheat","PAK_6","2030","2",8.39253319356794
"historical","ensemble","wheat","PAK_6","2030","3",11.7046237488465
"historical","ensemble","wheat","PAK_6","2030","4",8.99791999442468
"historical","ensemble","wheat","PAK_6","2030","5",5.37803419489104
"historical","ensemble","wheat","PAK_6","2030","10",3.72393853409139e-06
"historical","ensemble","wheat","PAK_6","2030","11",1.6590725531506
"historical","ensemble","wheat","PAK_6","2030","12",2.33431916739608
"historical","ensemble","wheat","PAK_6","2040","1",5.68325463866008
"historical","ensemble","wheat","PAK_6","2040","2",8.39253319356794
"historical","ensemble","wheat","PAK_6","2040","3",11.7046237488465
"historical","ensemble","wheat","PAK_6","2040","4",8.99791999442468
"historical","ensemble","wheat","PAK_6","2040","5",5.37803419489104
"historical","ensemble","wheat","PAK_6","2040","10",3.72393853409139e-06
"historical","ensemble","wheat","PAK_6","2040","11",1.6590725531506
"historical","ensemble","wheat","PAK_6","2040","12",2.33431916739608
"historical","ensemble","wheat","PAK_6","2050","1",5.68325463866008
"historical","ensemble","wheat","PAK_6","2050","2",8.39253319356794
"historical","ensemble","wheat","PAK_6","2050","3",11.7046237488465
"historical","ensemble","wheat","PAK_6","2050","4",8.99791999442468
"historical","ensemble","wheat","PAK_6","2050","5",5.37803419489104
"historical","ensemble","wheat","PAK_6","2050","10",3.72393853409139e-06
"historical","ensemble","wheat","PAK_6","2050","11",1.6590725531506
"historical","ensemble","wheat","PAK_6","2050","12",2.33431916739608
"historical","ensemble","wheat","PAK_6","2060","1",5.68325463866008
"historical","ensemble","wheat","PAK_6","2060","2",8.39253319356794
"historical","ensemble","wheat","PAK_6","2060","3",11.7046237488465
"historical","ensemble","wheat","PAK_6","2060","4",8.99791999442468
"historical","ensemble","wheat","PAK_6","2060","5",5.37803419489104
"historical","ensemble","wheat","PAK_6","2060","10",3.72393853409139e-06
"historical","ensemble","wheat","PAK_6","2060","11",1.6590725531506
"historical","ensemble","wheat","PAK_6","2060","12",2.33431916739608
"historical","ensemble","wheat","PAK_7","2010","1",1.78411344286892
"historical","ensemble","wheat","PAK_7","2010","2",2.06833389552812
"historical","ensemble","wheat","PAK_7","2010","3",3.98136275979107
"historical","ensemble","wheat","PAK_7","2010","4",3.9493330521533
"historical","ensemble","wheat","PAK_7","2010","5",3.2501382288109
"historical","ensemble","wheat","PAK_7","2010","11",0.57073025403892
"historical","ensemble","wheat","PAK_7","2010","12",0.784668575705935
"historical","ensemble","wheat","PAK_7","2020","1",1.78411344286892
"historical","ensemble","wheat","PAK_7","2020","2",2.06833389552812
"historical","ensemble","wheat","PAK_7","2020","3",3.98136275979107
"historical","ensemble","wheat","PAK_7","2020","4",3.9493330521533
"historical","ensemble","wheat","PAK_7","2020","5",3.2501382288109
"historical","ensemble","wheat","PAK_7","2020","11",0.57073025403892
"historical","ensemble","wheat","PAK_7","2020","12",0.784668575705935
"historical","ensemble","wheat","PAK_7","2030","1",1.78411344286892
"historical","ensemble","wheat","PAK_7","2030","2",2.06833389552812
"historical","ensemble","wheat","PAK_7","2030","3",3.98136275979107
"historical","ensemble","wheat","PAK_7","2030","4",3.9493330521533
"historical","ensemble","wheat","PAK_7","2030","5",3.2501382288109
"historical","ensemble","wheat","PAK_7","2030","11",0.57073025403892
"historical","ensemble","wheat","PAK_7","2030","12",0.784668575705935
"historical","ensemble","wheat","PAK_7","2040","1",1.78411344286892
"historical","ensemble","wheat","PAK_7","2040","2",2.06833389552812
"historical","ensemble","wheat","PAK_7","2040","3",3.98136275979107
"historical","ensemble","wheat","PAK_7","2040","4",3.9493330521533
"historical","ensemble","wheat","PAK_7","2040","5",3.2501382288109
"historical","ensemble","wheat","PAK_7","2040","11",0.57073025403892
"historical","ensemble","wheat","PAK_7","2040","12",0.784668575705935
"historical","ensemble","wheat","PAK_7","2050","1",1.78411344286892
"historical","ensemble","wheat","PAK_7","2050","2",2.06833389552812
"historical","ensemble","wheat","PAK_7","2050","3",3.98136275979107
"historical","ensemble","wheat","PAK_7","2050","4",3.9493330521533
"historical","ensemble","wheat","PAK_7","2050","5",3.2501382288109
"historical","ensemble","wheat","PAK_7","2050","11",0.57073025403892
"historical","ensemble","wheat","PAK_7","2050","12",0.784668575705935
